date,open,high,low,close,volume,average,barCount
2018-12-07,1.33809,1.34008,1.32538,1.33205,-1.0,-1.0,-1
2018-12-10,1.332875,1.341675,1.329295,1.33977,-1.0,-1.0,-1
2018-12-11,1.3399,1.342435,1.33784,1.33903,-1.0,-1.0,-1
2018-12-12,1.339355,1.339755,1.332245,1.335075,-1.0,-1.0,-1
2018-12-13,1.3355,1.33842,1.333865,1.335455,-1.0,-1.0,-1
2018-12-14,1.335325,1.340175,1.33473,1.338795,-1.0,-1.0,-1
2018-12-17,1.338505,1.34208,1.337275,1.340715,-1.0,-1.0,-1
2018-12-18,1.340925,1.349705,1.33909,1.346605,-1.0,-1.0,-1
2018-12-19,1.34703,1.350765,1.341545,1.34846,-1.0,-1.0,-1
2018-12-20,1.34855,1.35308,1.344625,1.350855,-1.0,-1.0,-1
2018-12-21,1.35035,1.36036,1.34931,1.36023,-1.0,-1.0,-1
2018-12-24,1.35953,1.361825,1.356515,1.361015,-1.0,-1.0,-1
2018-12-26,1.35868,1.361875,1.356775,1.357495,-1.0,-1.0,-1
2018-12-27,1.35755,1.366095,1.35666,1.361865,-1.0,-1.0,-1
2018-12-28,1.3617,1.36616,1.3595,1.36388,-1.0,-1.0,-1
2018-12-31,1.363545,1.36649,1.36093,1.364845,-1.0,-1.0,-1
2019-01-02,1.362615,1.36627,1.356935,1.357855,-1.0,-1.0,-1
2019-01-03,1.358775,1.365485,1.346955,1.34887,-1.0,-1.0,-1
2019-01-04,1.3492,1.349635,1.337325,1.3376,-1.0,-1.0,-1
2019-01-07,1.338095,1.33901,1.327885,1.329915,-1.0,-1.0,-1
2019-01-08,1.329675,1.33232,1.32678,1.32731,-1.0,-1.0,-1
2019-01-09,1.327755,1.327985,1.318005,1.32094,-1.0,-1.0,-1
2019-01-10,1.32099,1.325945,1.32022,1.323615,-1.0,-1.0,-1
2019-01-11,1.323725,1.327885,1.318325,1.326775,-1.0,-1.0,-1
2019-01-14,1.326385,1.32978,1.32528,1.328555,-1.0,-1.0,-1
2019-01-15,1.328225,1.32943,1.322635,1.32655,-1.0,-1.0,-1
2019-01-16,1.326955,1.32844,1.323525,1.32566,-1.0,-1.0,-1
2019-01-17,1.325875,1.3319,1.324855,1.327905,-1.0,-1.0,-1
2019-01-18,1.32783,1.328435,1.32323,1.32589,-1.0,-1.0,-1
2019-01-21,1.32655,1.33185,1.325185,1.329705,-1.0,-1.0,-1
2019-01-22,1.3298,1.335765,1.32961,1.33546,-1.0,-1.0,-1
2019-01-23,1.33547,1.337125,1.33051,1.33444,-1.0,-1.0,-1
2019-01-24,1.334475,1.33754,1.33296,1.33518,-1.0,-1.0,-1
2019-01-25,1.33495,1.33626,1.3215,1.32188,-1.0,-1.0,-1
2019-01-28,1.3221,1.328595,1.32032,1.32616,-1.0,-1.0,-1
2019-01-29,1.326125,1.32849,1.32416,1.326935,-1.0,-1.0,-1
2019-01-30,1.32727,1.328175,1.311875,1.31484,-1.0,-1.0,-1
2019-01-31,1.315275,1.316565,1.31205,1.3126,-1.0,-1.0,-1
2019-02-01,1.31245,1.315755,1.30687,1.310205,-1.0,-1.0,-1
2019-02-04,1.30943,1.31476,1.308555,1.311035,-1.0,-1.0,-1
2019-02-05,1.311475,1.31534,1.31023,1.312655,-1.0,-1.0,-1
2019-02-06,1.313075,1.32153,1.311365,1.321305,-1.0,-1.0,-1
2019-02-07,1.3211,1.33173,1.32104,1.33076,-1.0,-1.0,-1
2019-02-08,1.33055,1.33293,1.323245,1.327715,-1.0,-1.0,-1
2019-02-11,1.327105,1.33193,1.326165,1.330225,-1.0,-1.0,-1
2019-02-12,1.330605,1.331485,1.32333,1.323635,-1.0,-1.0,-1
2019-02-13,1.323825,1.325965,1.319645,1.325445,-1.0,-1.0,-1
2019-02-14,1.325625,1.334075,1.322925,1.329525,-1.0,-1.0,-1
2019-02-15,1.329075,1.331325,1.324525,1.32466,-1.0,-1.0,-1
2019-02-18,1.32545,1.325625,1.322555,1.32413,-1.0,-1.0,-1
2019-02-19,1.3238,1.328145,1.320565,1.32116,-1.0,-1.0,-1
2019-02-20,1.321375,1.32176,1.31503,1.31759,-1.0,-1.0,-1
2019-02-21,1.317645,1.32347,1.316245,1.323165,-1.0,-1.0,-1
2019-02-22,1.32295,1.324225,1.31329,1.313635,-1.0,-1.0,-1
2019-02-25,1.313545,1.31976,1.311285,1.31875,-1.0,-1.0,-1
2019-02-26,1.318775,1.32359,1.31553,1.31695,-1.0,-1.0,-1
2019-02-27,1.316875,1.317645,1.311825,1.315655,-1.0,-1.0,-1
2019-02-28,1.315275,1.32076,1.31403,1.31711,-1.0,-1.0,-1
2019-03-01,1.31724,1.330895,1.313005,1.32965,-1.0,-1.0,-1
2019-03-04,1.3278,1.333785,1.327375,1.330345,-1.0,-1.0,-1
2019-03-05,1.3304,1.33604,1.3304,1.33502,-1.0,-1.0,-1
2019-03-06,1.335325,1.34574,1.334955,1.34419,-1.0,-1.0,-1
2019-03-07,1.34417,1.346765,1.34137,1.345455,-1.0,-1.0,-1
2019-03-08,1.34485,1.34666,1.339045,1.341795,-1.0,-1.0,-1
2019-03-11,1.34174,1.344015,1.339255,1.33934,-1.0,-1.0,-1
2019-03-12,1.339475,1.341745,1.335265,1.335305,-1.0,-1.0,-1
2019-03-13,1.33553,1.33714,1.329085,1.330095,-1.0,-1.0,-1
2019-03-14,1.329955,1.33475,1.32872,1.333485,-1.0,-1.0,-1
2019-03-15,1.33325,1.337135,1.328925,1.333675,-1.0,-1.0,-1
2019-03-18,1.3332,1.336575,1.330185,1.333435,-1.0,-1.0,-1
2019-03-19,1.333325,1.33446,1.32506,1.33209,-1.0,-1.0,-1
2019-03-20,1.332025,1.334775,1.32576,1.33053,-1.0,-1.0,-1
2019-03-21,1.33042,1.340005,1.327565,1.336495,-1.0,-1.0,-1
2019-03-22,1.33645,1.342945,1.335215,1.342885,-1.0,-1.0,-1
2019-03-25,1.34275,1.34448,1.33995,1.340385,-1.0,-1.0,-1
2019-03-26,1.3403,1.34176,1.33721,1.338125,-1.0,-1.0,-1
2019-03-27,1.338175,1.343995,1.33774,1.341025,-1.0,-1.0,-1
2019-03-28,1.341085,1.34511,1.339635,1.343705,-1.0,-1.0,-1
2019-03-29,1.3437,1.344255,1.334185,1.335055,-1.0,-1.0,-1
2019-04-01,1.33495,1.337055,1.32982,1.33078,-1.0,-1.0,-1
2019-04-02,1.331035,1.337425,1.3306,1.333695,-1.0,-1.0,-1
2019-04-03,1.33405,1.335355,1.32963,1.33458,-1.0,-1.0,-1
2019-04-04,1.334325,1.337305,1.33377,1.335935,-1.0,-1.0,-1
2019-04-05,1.336395,1.34032,1.3349,1.338535,-1.0,-1.0,-1
2019-04-08,1.338455,1.33913,1.33048,1.331385,-1.0,-1.0,-1
2019-04-09,1.33155,1.33319,1.328405,1.332965,-1.0,-1.0,-1
2019-04-10,1.332965,1.335995,1.330635,1.331875,-1.0,-1.0,-1
2019-04-11,1.331675,1.3396,1.331505,1.33833,-1.0,-1.0,-1
2019-04-12,1.33815,1.338535,1.33132,1.33261,-1.0,-1.0,-1
2019-04-15,1.33345,1.33905,1.32975,1.33673,-1.0,-1.0,-1
2019-04-16,1.337225,1.34031,1.334645,1.33501,-1.0,-1.0,-1
2019-04-17,1.335325,1.33727,1.327415,1.33417,-1.0,-1.0,-1
2019-04-18,1.334275,1.33998,1.33383,1.337845,-1.0,-1.0,-1
2019-04-19,1.33845,1.339405,1.33659,1.33895,-1.0,-1.0,-1
2019-04-22,1.338165,1.33841,1.333525,1.3348,-1.0,-1.0,-1
2019-04-23,1.334825,1.344325,1.334355,1.342275,-1.0,-1.0,-1
2019-04-24,1.342955,1.352175,1.34242,1.34944,-1.0,-1.0,-1
2019-04-25,1.34917,1.351685,1.34827,1.348575,-1.0,-1.0,-1
2019-04-26,1.34845,1.349815,1.345205,1.345615,-1.0,-1.0,-1
2019-04-29,1.34585,1.347985,1.34401,1.34578,-1.0,-1.0,-1
2019-04-30,1.34535,1.348075,1.338135,1.338865,-1.0,-1.0,-1
2019-05-01,1.3395,1.346175,1.33772,1.34452,-1.0,-1.0,-1
2019-05-02,1.343875,1.34769,1.3431,1.34754,-1.0,-1.0,-1
2019-05-03,1.347225,1.349325,1.340635,1.34211,-1.0,-1.0,-1
2019-05-06,1.346205,1.349395,1.343265,1.344765,-1.0,-1.0,-1
2019-05-07,1.3456,1.348885,1.34101,1.34729,-1.0,-1.0,-1
2019-05-08,1.347205,1.348685,1.344505,1.347745,-1.0,-1.0,-1
2019-05-09,1.347675,1.350555,1.345915,1.347635,-1.0,-1.0,-1
2019-05-10,1.348025,1.348065,1.338045,1.34148,-1.0,-1.0,-1
2019-05-13,1.34265,1.348485,1.341645,1.347885,-1.0,-1.0,-1
2019-05-14,1.34776,1.3488,1.345625,1.346235,-1.0,-1.0,-1
2019-05-15,1.3462,1.349385,1.342735,1.34374,-1.0,-1.0,-1
2019-05-16,1.3439,1.347025,1.340075,1.34611,-1.0,-1.0,-1
2019-05-17,1.346355,1.351365,1.343505,1.346715,-1.0,-1.0,-1
2019-05-20,1.3445,1.345685,1.341625,1.342815,-1.0,-1.0,-1
2019-05-21,1.342975,1.343415,1.339585,1.340605,-1.0,-1.0,-1
2019-05-22,1.340545,1.34384,1.335765,1.34371,-1.0,-1.0,-1
2019-05-23,1.343575,1.35027,1.343205,1.34736,-1.0,-1.0,-1
2019-05-24,1.347625,1.348265,1.343045,1.344045,-1.0,-1.0,-1
2019-05-27,1.3439,1.34532,1.34296,1.34434,-1.0,-1.0,-1
2019-05-28,1.34435,1.349905,1.343355,1.349385,-1.0,-1.0,-1
2019-05-29,1.348875,1.35467,1.34819,1.351985,-1.0,-1.0,-1
2019-05-30,1.35165,1.352065,1.34856,1.34998,-1.0,-1.0,-1
2019-05-31,1.3506,1.356525,1.349345,1.35183,-1.0,-1.0,-1
2019-06-03,1.3521,1.352685,1.34351,1.343845,-1.0,-1.0,-1
2019-06-04,1.344125,1.3451,1.33815,1.339545,-1.0,-1.0,-1
2019-06-05,1.3397,1.342875,1.336285,1.341525,-1.0,-1.0,-1
2019-06-06,1.3422,1.343065,1.335995,1.3362,-1.0,-1.0,-1
2019-06-07,1.336575,1.336835,1.326235,1.32704,-1.0,-1.0,-1
2019-06-10,1.32465,1.328115,1.32465,1.32688,-1.0,-1.0,-1
2019-06-11,1.327075,1.330935,1.325035,1.32853,-1.0,-1.0,-1
2019-06-12,1.3285,1.334515,1.327375,1.334345,-1.0,-1.0,-1
2019-06-13,1.334175,1.334175,1.330035,1.332645,-1.0,-1.0,-1
2019-06-14,1.332825,1.34229,1.33237,1.341655,-1.0,-1.0,-1
2019-06-17,1.34075,1.342025,1.33932,1.34131,-1.0,-1.0,-1
2019-06-18,1.3413,1.343255,1.33751,1.337665,-1.0,-1.0,-1
2019-06-19,1.33795,1.338355,1.327945,1.328125,-1.0,-1.0,-1
2019-06-20,1.32855,1.328605,1.31512,1.319255,-1.0,-1.0,-1
2019-06-21,1.319325,1.32296,1.316245,1.32271,-1.0,-1.0,-1
2019-06-24,1.32145,1.321975,1.31778,1.31801,-1.0,-1.0,-1
2019-06-25,1.31812,1.320865,1.31526,1.316905,-1.0,-1.0,-1
2019-06-26,1.31665,1.31961,1.310705,1.312755,-1.0,-1.0,-1
2019-06-27,1.312325,1.31381,1.30917,1.30949,-1.0,-1.0,-1
2019-06-28,1.309795,1.31026,1.305975,1.30956,-1.0,-1.0,-1
2019-07-01,1.30812,1.314545,1.30801,1.31359,-1.0,-1.0,-1
2019-07-02,1.3136,1.313875,1.30966,1.310695,-1.0,-1.0,-1
2019-07-03,1.31105,1.31194,1.305605,1.30567,-1.0,-1.0,-1
2019-07-04,1.305775,1.307975,1.30378,1.304915,-1.0,-1.0,-1
2019-07-05,1.3048,1.31368,1.30455,1.30803,-1.0,-1.0,-1
2019-07-08,1.307275,1.31033,1.30495,1.309715,-1.0,-1.0,-1
2019-07-09,1.309375,1.314155,1.309145,1.312745,-1.0,-1.0,-1
2019-07-10,1.31305,1.314465,1.306245,1.30822,-1.0,-1.0,-1
2019-07-11,1.308325,1.309155,1.3042,1.307095,-1.0,-1.0,-1
2019-07-12,1.307225,1.30724,1.30182,1.30288,-1.0,-1.0,-1
2019-07-15,1.3033,1.30536,1.302135,1.30488,-1.0,-1.0,-1
2019-07-16,1.3049,1.309215,1.302265,1.30878,-1.0,-1.0,-1
2019-07-17,1.30855,1.30939,1.303555,1.305365,-1.0,-1.0,-1
2019-07-18,1.305175,1.309565,1.30257,1.302725,-1.0,-1.0,-1
2019-07-19,1.30305,1.310995,1.301575,1.305915,-1.0,-1.0,-1
2019-07-22,1.3061,1.312055,1.30407,1.31188,-1.0,-1.0,-1
2019-07-23,1.31198,1.316445,1.311595,1.3136,-1.0,-1.0,-1
2019-07-24,1.313645,1.315105,1.31191,1.314005,-1.0,-1.0,-1
2019-07-25,1.3132,1.31675,1.31156,1.316515,-1.0,-1.0,-1
2019-07-26,1.31605,1.31992,1.315705,1.31668,-1.0,-1.0,-1
2019-07-29,1.3171,1.318275,1.314915,1.316475,-1.0,-1.0,-1
2019-07-30,1.316175,1.319215,1.3144,1.315145,-1.0,-1.0,-1
2019-07-31,1.31525,1.32148,1.310545,1.31911,-1.0,-1.0,-1
2019-08-01,1.319325,1.324755,1.31826,1.321145,-1.0,-1.0,-1
2019-08-02,1.3212,1.32662,1.320005,1.32019,-1.0,-1.0,-1
2019-08-05,1.32145,1.324745,1.317765,1.321385,-1.0,-1.0,-1
2019-08-06,1.3209,1.329155,1.31873,1.327935,-1.0,-1.0,-1
2019-08-07,1.32775,1.334515,1.326935,1.330225,-1.0,-1.0,-1
2019-08-08,1.330405,1.33144,1.32219,1.32285,-1.0,-1.0,-1
2019-08-09,1.324575,1.327495,1.31963,1.322225,-1.0,-1.0,-1
2019-08-12,1.320225,1.325045,1.320025,1.32415,-1.0,-1.0,-1
2019-08-13,1.3243,1.329345,1.318475,1.322325,-1.0,-1.0,-1
2019-08-14,1.32257,1.3326,1.3211,1.33193,-1.0,-1.0,-1
2019-08-15,1.331925,1.33393,1.32857,1.33137,-1.0,-1.0,-1
2019-08-16,1.331325,1.33251,1.32616,1.32705,-1.0,-1.0,-1
2019-08-19,1.3264,1.33373,1.32512,1.33255,-1.0,-1.0,-1
2019-08-20,1.3325,1.334595,1.33089,1.33196,-1.0,-1.0,-1
2019-08-21,1.33195,1.332715,1.325435,1.328925,-1.0,-1.0,-1
2019-08-22,1.3288,1.33155,1.327545,1.33036,-1.0,-1.0,-1
2019-08-23,1.329895,1.33394,1.32769,1.328395,-1.0,-1.0,-1
2019-08-26,1.329725,1.331985,1.324695,1.32544,-1.0,-1.0,-1
2019-08-27,1.325195,1.3301,1.322505,1.328155,-1.0,-1.0,-1
2019-08-28,1.328875,1.33185,1.32817,1.33066,-1.0,-1.0,-1
2019-08-29,1.330775,1.33193,1.32729,1.32873,-1.0,-1.0,-1
2019-08-30,1.329395,1.333345,1.32479,1.331125,-1.0,-1.0,-1
2019-09-02,1.331975,1.33611,1.33124,1.33265,-1.0,-1.0,-1
2019-09-03,1.332625,1.33826,1.332335,1.33367,-1.0,-1.0,-1
2019-09-04,1.3337,1.334475,1.321885,1.322295,-1.0,-1.0,-1
2019-09-05,1.322575,1.324665,1.319125,1.32316,-1.0,-1.0,-1
2019-09-06,1.323,1.32404,1.315825,1.31711,-1.0,-1.0,-1
2019-09-09,1.317095,1.317865,1.31394,1.316905,-1.0,-1.0,-1
2019-09-10,1.3166,1.319175,1.313385,1.315265,-1.0,-1.0,-1
2019-09-11,1.31475,1.321475,1.31396,1.319405,-1.0,-1.0,-1
2019-09-12,1.31933,1.32209,1.317705,1.321035,-1.0,-1.0,-1
2019-09-13,1.32105,1.328775,1.320775,1.3287,-1.0,-1.0,-1
2019-09-16,1.32355,1.327135,1.320995,1.324055,-1.0,-1.0,-1
2019-09-17,1.323875,1.32999,1.32334,1.324375,-1.0,-1.0,-1
2019-09-18,1.324375,1.331045,1.323975,1.32886,-1.0,-1.0,-1
2019-09-19,1.328825,1.33074,1.324205,1.326475,-1.0,-1.0,-1
2019-09-20,1.3263,1.330105,1.325435,1.3262,-1.0,-1.0,-1
2019-09-23,1.32625,1.33051,1.325465,1.326315,-1.0,-1.0,-1
2019-09-24,1.3262,1.32748,1.32322,1.32432,-1.0,-1.0,-1
2019-09-25,1.32435,1.32886,1.32362,1.32685,-1.0,-1.0,-1
2019-09-26,1.32655,1.32766,1.32319,1.32683,-1.0,-1.0,-1
2019-09-27,1.32708,1.327865,1.321415,1.32464,-1.0,-1.0,-1
2019-09-30,1.324075,1.325985,1.32243,1.32403,-1.0,-1.0,-1
2019-10-01,1.324295,1.32904,1.320985,1.32204,-1.0,-1.0,-1
2019-10-02,1.32205,1.33284,1.320605,1.3326,-1.0,-1.0,-1
2019-10-03,1.33262,1.334785,1.330945,1.333835,-1.0,-1.0,-1
2019-10-04,1.333775,1.33389,1.32993,1.33128,-1.0,-1.0,-1
2019-10-07,1.331975,1.333095,1.329045,1.331,-1.0,-1.0,-1
2019-10-08,1.330975,1.333685,1.328785,1.33259,-1.0,-1.0,-1
2019-10-09,1.332625,1.333895,1.32953,1.33348,-1.0,-1.0,-1
2019-10-10,1.333175,1.334585,1.326885,1.32927,-1.0,-1.0,-1
2019-10-11,1.328975,1.330035,1.317125,1.320135,-1.0,-1.0,-1
2019-10-14,1.32025,1.32395,1.319115,1.32344,-1.0,-1.0,-1
2019-10-15,1.322795,1.32397,1.319575,1.319935,-1.0,-1.0,-1
2019-10-16,1.3195,1.32335,1.318455,1.320205,-1.0,-1.0,-1
2019-10-17,1.320275,1.321185,1.313105,1.313675,-1.0,-1.0,-1
2019-10-18,1.31452,1.314585,1.311965,1.31262,-1.0,-1.0,-1
2019-10-21,1.313355,1.31383,1.30822,1.308815,-1.0,-1.0,-1
2019-10-22,1.309145,1.31231,1.30713,1.309435,-1.0,-1.0,-1
2019-10-23,1.309425,1.31096,1.30685,1.30723,-1.0,-1.0,-1
2019-10-24,1.3073,1.30932,1.305315,1.307095,-1.0,-1.0,-1
2019-10-25,1.30705,1.308615,1.305615,1.30573,-1.0,-1.0,-1
2019-10-28,1.306145,1.307855,1.304945,1.30557,-1.0,-1.0,-1
2019-10-29,1.305825,1.310055,1.30422,1.308755,-1.0,-1.0,-1
2019-10-30,1.3089,1.320865,1.307455,1.31593,-1.0,-1.0,-1
2019-10-31,1.31635,1.317845,1.313555,1.31643,-1.0,-1.0,-1
2019-11-01,1.316425,1.319635,1.31394,1.31408,-1.0,-1.0,-1
2019-11-04,1.3136,1.31608,1.31304,1.315085,-1.0,-1.0,-1
2019-11-05,1.314975,1.317835,1.311535,1.31566,-1.0,-1.0,-1
2019-11-06,1.31479,1.319295,1.31456,1.318115,-1.0,-1.0,-1
2019-11-07,1.318345,1.31973,1.316,1.317445,-1.0,-1.0,-1
2019-11-08,1.317375,1.323705,1.31725,1.322695,-1.0,-1.0,-1
2019-11-11,1.322175,1.32351,1.321265,1.323295,-1.0,-1.0,-1
2019-11-12,1.32303,1.325765,1.321665,1.323285,-1.0,-1.0,-1
2019-11-13,1.323425,1.326825,1.323175,1.325105,-1.0,-1.0,-1
2019-11-14,1.3253,1.32707,1.324405,1.32482,-1.0,-1.0,-1
2019-11-15,1.324775,1.3252,1.321655,1.32253,-1.0,-1.0,-1
2019-11-18,1.322475,1.32354,1.32002,1.32065,-1.0,-1.0,-1
2019-11-19,1.320525,1.32725,1.319025,1.32676,-1.0,-1.0,-1
2019-11-20,1.32655,1.332795,1.326285,1.33038,-1.0,-1.0,-1
2019-11-21,1.33035,1.332505,1.326985,1.328565,-1.0,-1.0,-1
2019-11-22,1.3283,1.33025,1.325445,1.3301,-1.0,-1.0,-1
2019-11-25,1.33005,1.331895,1.328515,1.329905,-1.0,-1.0,-1
2019-11-26,1.330025,1.33163,1.32695,1.32716,-1.0,-1.0,-1
2019-11-27,1.327125,1.328985,1.326025,1.328315,-1.0,-1.0,-1
2019-11-28,1.327725,1.329945,1.327725,1.328145,-1.0,-1.0,-1
2019-11-29,1.328,1.331385,1.32726,1.32785,-1.0,-1.0,-1
2019-12-02,1.32755,1.33094,1.327315,1.33084,-1.0,-1.0,-1
2019-12-03,1.33075,1.332105,1.328325,1.329555,-1.0,-1.0,-1
2019-12-04,1.329485,1.329795,1.31923,1.32006,-1.0,-1.0,-1
2019-12-05,1.3201,1.320345,1.315855,1.31741,-1.0,-1.0,-1
2019-12-06,1.318,1.327025,1.317165,1.325565,-1.0,-1.0,-1
2019-12-09,1.32565,1.32653,1.32227,1.32393,-1.0,-1.0,-1
2019-12-10,1.323525,1.32499,1.322455,1.32304,-1.0,-1.0,-1
2019-12-11,1.32325,1.323975,1.31623,1.317325,-1.0,-1.0,-1
2019-12-12,1.31735,1.319435,1.316265,1.318375,-1.0,-1.0,-1
2019-12-13,1.317125,1.320495,1.315095,1.316705,-1.0,-1.0,-1
2019-12-16,1.31765,1.31864,1.311515,1.31541,-1.0,-1.0,-1
2019-12-17,1.315975,1.318515,1.31457,1.315995,-1.0,-1.0,-1
2019-12-18,1.3158,1.317595,1.31027,1.311495,-1.0,-1.0,-1
2019-12-19,1.3117,1.31382,1.31077,1.312545,-1.0,-1.0,-1
2019-12-20,1.312425,1.31813,1.31233,1.31505,-1.0,-1.0,-1
2019-12-23,1.3149,1.31769,1.31407,1.314735,-1.0,-1.0,-1
2019-12-24,1.314825,1.316905,1.31417,1.31673,-1.0,-1.0,-1
2019-12-26,1.315605,1.31579,1.310365,1.31201,-1.0,-1.0,-1
2019-12-27,1.311075,1.312095,1.306455,1.30873,-1.0,-1.0,-1
2019-12-30,1.30755,1.308485,1.30507,1.306925,-1.0,-1.0,-1
2019-12-31,1.3067,1.30695,1.29517,1.298535,-1.0,-1.0,-1
2020-01-02,1.29763,1.30083,1.296885,1.29825,-1.0,-1.0,-1
2020-01-03,1.298625,1.3008,1.296125,1.300275,-1.0,-1.0,-1
2020-01-06,1.298795,1.299195,1.296015,1.29649,-1.0,-1.0,-1
2020-01-07,1.296225,1.302975,1.295705,1.30041,-1.0,-1.0,-1
2020-01-08,1.3003,1.30439,1.29764,1.30394,-1.0,-1.0,-1
2020-01-09,1.303825,1.310495,1.30263,1.30564,-1.0,-1.0,-1
2020-01-10,1.30552,1.30758,1.302915,1.305115,-1.0,-1.0,-1
2020-01-13,1.30545,1.306785,1.303155,1.30565,-1.0,-1.0,-1
2020-01-14,1.3054,1.307965,1.30471,1.30624,-1.0,-1.0,-1
2020-01-15,1.30612,1.307835,1.303515,1.30421,-1.0,-1.0,-1
2020-01-16,1.3046,1.30564,1.30324,1.304195,-1.0,-1.0,-1
2020-01-17,1.304025,1.307545,1.30338,1.306565,-1.0,-1.0,-1
2020-01-20,1.306125,1.30727,1.30441,1.304775,-1.0,-1.0,-1
2020-01-21,1.30485,1.308015,1.304465,1.30706,-1.0,-1.0,-1
2020-01-22,1.307325,1.31527,1.3036,1.31359,-1.0,-1.0,-1
2020-01-23,1.313525,1.317175,1.312415,1.312785,-1.0,-1.0,-1
2020-01-24,1.312675,1.315345,1.31184,1.314205,-1.0,-1.0,-1
2020-01-27,1.31565,1.31999,1.314805,1.319395,-1.0,-1.0,-1
2020-01-28,1.319175,1.320595,1.31546,1.315575,-1.0,-1.0,-1
2020-01-29,1.3159,1.320975,1.315765,1.3199,-1.0,-1.0,-1
2020-01-30,1.3189,1.322675,1.3189,1.320845,-1.0,-1.0,-1
2020-01-31,1.32045,1.32533,1.319545,1.3237,-1.0,-1.0,-1
2020-02-03,1.323855,1.330395,1.323185,1.3286,-1.0,-1.0,-1
2020-02-04,1.32915,1.33019,1.326385,1.327685,-1.0,-1.0,-1
2020-02-05,1.327755,1.330295,1.326305,1.328255,-1.0,-1.0,-1
2020-02-06,1.328275,1.330935,1.327055,1.328415,-1.0,-1.0,-1
2020-02-07,1.328545,1.332135,1.327815,1.33062,-1.0,-1.0,-1
2020-02-10,1.330655,1.332955,1.328855,1.331715,-1.0,-1.0,-1
2020-02-11,1.3318,1.332025,1.327645,1.328635,-1.0,-1.0,-1
2020-02-12,1.32905,1.32961,1.323605,1.32498,-1.0,-1.0,-1
2020-02-13,1.325275,1.327145,1.32404,1.326735,-1.0,-1.0,-1
2020-02-14,1.32675,1.326925,1.323585,1.32514,-1.0,-1.0,-1
2020-02-17,1.32485,1.325115,1.322525,1.323435,-1.0,-1.0,-1
2020-02-18,1.32335,1.32787,1.32321,1.32604,-1.0,-1.0,-1
2020-02-19,1.3257,1.32611,1.321525,1.322095,-1.0,-1.0,-1
2020-02-20,1.3223,1.3269,1.321195,1.325885,-1.0,-1.0,-1
2020-02-21,1.3257,1.32687,1.320225,1.322455,-1.0,-1.0,-1
2020-02-24,1.3251,1.330785,1.323505,1.329325,-1.0,-1.0,-1
2020-02-25,1.328875,1.33058,1.326745,1.3279,-1.0,-1.0,-1
2020-02-26,1.328425,1.333545,1.327155,1.333225,-1.0,-1.0,-1
2020-02-27,1.33279,1.339495,1.331675,1.339135,-1.0,-1.0,-1
2020-02-28,1.338675,1.346475,1.337805,1.340685,-1.0,-1.0,-1
2020-03-02,1.3435,1.343975,1.331505,1.332425,-1.0,-1.0,-1
2020-03-03,1.3328,1.33913,1.331905,1.33811,-1.0,-1.0,-1
2020-03-04,1.338075,1.343145,1.333025,1.338505,-1.0,-1.0,-1
2020-03-05,1.3388,1.343865,1.338315,1.341145,-1.0,-1.0,-1
2020-03-06,1.34075,1.34397,1.337945,1.34229,-1.0,-1.0,-1
2020-03-09,1.35495,1.37636,1.351785,1.370105,-1.0,-1.0,-1
2020-03-10,1.37035,1.37962,1.36093,1.372805,-1.0,-1.0,-1
2020-03-11,1.37175,1.379485,1.368155,1.377805,-1.0,-1.0,-1
2020-03-12,1.37765,1.396195,1.37077,1.392345,-1.0,-1.0,-1
2020-03-13,1.39273,1.399535,1.378225,1.3807,-1.0,-1.0,-1
2020-03-16,1.383675,1.40189,1.372965,1.401615,-1.0,-1.0,-1
2020-03-17,1.4018,1.427735,1.396075,1.42026,-1.0,-1.0,-1
2020-03-18,1.42025,1.465225,1.41671,1.45075,-1.0,-1.0,-1
2020-03-19,1.448275,1.466895,1.44206,1.451195,-1.0,-1.0,-1
2020-03-20,1.450325,1.45374,1.414965,1.435245,-1.0,-1.0,-1
2020-03-23,1.435945,1.45606,1.43364,1.44949,-1.0,-1.0,-1
2020-03-24,1.451325,1.453375,1.437495,1.446365,-1.0,-1.0,-1
2020-03-25,1.44645,1.448515,1.417845,1.41912,-1.0,-1.0,-1
2020-03-26,1.42005,1.42768,1.40104,1.40198,-1.0,-1.0,-1
2020-03-27,1.40225,1.415555,1.392125,1.3979,-1.0,-1.0,-1
2020-03-30,1.4022,1.418445,1.39825,1.416685,-1.0,-1.0,-1
2020-03-31,1.416025,1.434935,1.40125,1.40639,-1.0,-1.0,-1
2020-04-01,1.407475,1.427245,1.40663,1.419125,-1.0,-1.0,-1
2020-04-02,1.419325,1.4299,1.407825,1.41373,-1.0,-1.0,-1
2020-04-03,1.413825,1.42245,1.40944,1.420825,-1.0,-1.0,-1
2020-04-06,1.423395,1.42618,1.408175,1.411055,-1.0,-1.0,-1
2020-04-07,1.41095,1.41433,1.394505,1.399375,-1.0,-1.0,-1
2020-04-08,1.39965,1.4082,1.399095,1.40138,-1.0,-1.0,-1
2020-04-09,1.40165,1.407775,1.393125,1.39744,-1.0,-1.0,-1
2020-04-10,1.3978,1.400955,1.394505,1.395525,-1.0,-1.0,-1
2020-04-13,1.397845,1.398745,1.385635,1.390395,-1.0,-1.0,-1
2020-04-14,1.389475,1.392515,1.38627,1.388275,-1.0,-1.0,-1
