open,high,low,close,volume,average,barCount
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.171575,1.17156,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.171575,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.171575,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.171565,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17155,1.17155,-1.0,-1.0,-1
1.17155,1.17155,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.171555,1.17154,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.17155,1.17155,-1.0,-1.0,-1
1.17155,1.17155,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17155,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17155,1.17154,1.17155,-1.0,-1.0,-1
1.17155,1.17155,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.171565,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17155,1.17154,1.17155,-1.0,-1.0,-1
1.17155,1.17155,1.17155,1.17155,-1.0,-1.0,-1
1.17155,1.171555,1.171545,1.171545,-1.0,-1.0,-1
1.171545,1.17155,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17155,1.17154,1.17155,-1.0,-1.0,-1
1.17155,1.17155,1.17155,1.17155,-1.0,-1.0,-1
1.17155,1.17155,1.17154,1.17155,-1.0,-1.0,-1
1.17155,1.17155,1.17155,1.17155,-1.0,-1.0,-1
1.17155,1.17155,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17155,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171545,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.1715,1.171505,-1.0,-1.0,-1
1.171505,1.171505,1.1715,1.1715,-1.0,-1.0,-1
1.1715,1.1715,1.1715,1.1715,-1.0,-1.0,-1
1.1715,1.1715,1.171495,1.1715,-1.0,-1.0,-1
1.1715,1.1715,1.1715,1.1715,-1.0,-1.0,-1
1.1715,1.1715,1.171495,1.171495,-1.0,-1.0,-1
